[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.11.5 (main, Sep 17 2025, 01:04:48) [MSC v.1944 64 bit (AMD64)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.6 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "D:\\Projects\\keyboard\\layouts\\k618.json", "key_distance": [19.0, 19.0], "key_info": {"annotation_format": "MX{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "C{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, {"annotation_format": "LED{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": false, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19000000/19000000
[key_placer.py:117]: Unexpected switch net position detected, each switch should have two unique nets unambiguously defining position in key matrix, switch-by-matrix association can't be used
[key_placer.py:124]: Switches by nets: {}
[key_placer.py:128]: Diodes by switch: {'MX48': ['D48'], 'MX14': ['D14'], 'MX36': ['D36'], 'MX93': ['D93'], 'MX20': ['D20'], 'MX33': ['D33'], 'MX80': ['D80'], 'MX37': ['D37'], 'MX51': ['D51'], 'MX9': ['D9'], 'MX60': ['D60'], 'MX91': ['D91'], 'MX71': ['D71'], 'MX76': ['D76'], 'MX15': ['D15'], 'MX97': ['D97'], 'MX88': ['D88'], 'MX29': ['D29'], 'MX74': ['D74'], 'MX55': ['D55'], 'MX84': ['D84'], 'MX13': ['D13'], 'MX44': ['D44'], 'MX53': ['D53'], 'MX67': ['D67'], 'MX68': ['D68'], 'MX43': ['D43'], 'MX115': ['D115'], 'MX56': ['D56'], 'MX90': ['D90'], 'MX110': ['D110'], 'MX114': ['D114'], 'MX32': ['D32'], 'MX92': ['D92'], 'MX78': ['D78'], 'MX61': ['D61'], 'MX109': ['D109'], 'MX23': ['D23'], 'MX82': ['D82'], 'MX107': ['D107'], 'MX62': ['D62'], 'MX77': ['D77'], 'MX31': ['D31'], 'MX69': ['D69'], 'MX21': ['D21'], 'MX99': ['D99'], 'MX16': ['D16'], 'MX75': ['D75'], 'MX100': ['D100'], 'MX66': ['D66'], 'MX64': ['D64'], 'MX65': ['D65'], 'MX111': ['D111'], 'MX54': ['D54'], 'MX95': ['D95'], 'MX104': ['D104'], 'MX12': ['D12'], 'MX17': ['D17'], 'MX46': ['D46'], 'MX41': ['D41'], 'MX39': ['D39'], 'MX94': ['D94'], 'MX11': ['D11'], 'MX113': ['D113'], 'MX34': ['D34'], 'MX47': ['D47'], 'MX117': ['D117'], 'MX102': ['D102'], 'MX24': ['D24'], 'MX85': ['D85'], 'MX52': ['D52'], 'MX89': ['D89'], 'MX87': ['D87'], 'MX42': ['D42'], 'MX38': ['D38'], 'MX49': ['D49'], 'MX57': ['D57'], 'MX35': ['D35'], 'MX98': ['D98'], 'MX96': ['D96'], 'MX83': ['D83'], 'MX81': ['D81'], 'MX10': ['D10'], 'MX72': ['D72'], 'MX22': ['D22'], 'MX19': ['D19'], 'MX59': ['D59'], 'MX58': ['D58'], 'MX108': ['D108'], 'MX106': ['D106'], 'MX45': ['D45'], 'MX30': ['D30'], 'MX79': ['D79'], 'MX86': ['D86'], 'MX18': ['D18'], 'MX63': ['D63'], 'MX103': ['D103'], 'MX70': ['D70'], 'MX118': ['D118'], 'MX73': ['D73'], 'MX105': ['D105'], 'MX101': ['D101'], 'MX40': ['D40'], 'MX116': ['D116'], 'MX50': ['D50'], 'MX112': ['D112'], 'MX119': ['D119'], 'MX121': ['D121'], 'MX120': ['D120']}
[kle_serial.py:897]: User layout: [[{'x': 1, 'w': 0.945}, 'G1', {'w': 0.945}, 'G2', {'w': 0.945}, 'G3', {'w': 0.945}, 'G4', {'w': 0.945}, 'G5', {'x': 7.055, 'w': 0.945}, 'M1', {'w': 0.945}, 'M2', {'w': 0.945}, 'M3', {'w': 0.945}, 'M4', {'w': 0.945}, 'MR'], ['Esc', {'x': 1}, 'F1', 'F2', 'F3', 'F4', {'x': 0.5}, 'F5', 'F6', 'F7', 'F8', {'x': 0.5}, 'F9', 'F10', 'F11', 'F12', {'x': 0.2699999999999996}, 'PrtSc', 'Scroll Lock', 'Pause\nBreak', {'x': 0.379999999999999, 'w': 0.945}, 'Vol/\nBright', {'w': 0.945}, 'Pattern', {'w': 0.945}, 'Color', {'w': 0.945}, 'Mac/\nWin'], [{'y': 0.15600000000000014}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'x': 0.2699999999999996}, 'Insert', 'Home', 'PgUp', {'x': 0.2699999999999996}, 'Num Lock', '/', '*', '-'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'x': 0.2699999999999996}, 'Delete', 'End', 'PgDn', {'x': 0.2699999999999996}, '7\nHome', '8\n↑', '9\nPgUp', {'h': 2}, '+'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter', {'x': 3.539999999999999}, '4\n←', '5', '6\n→'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift', {'x': 1.2699999999999996}, '↑', {'x': 1.2699999999999996}, '1\nEnd', '2\n↓', '3\nPgDn', {'h': 2}, 'Enter'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl', {'x': 0.2699999999999996}, '←', '↓', '→', {'x': 0.2699999999999996, 'w': 2}, '0\nIns', '.\nDel']]
[key_placer.py:662]: Layout offset: (29022500, 28500000)
[key_placer.py:775]: Placing additional elements for MX37
[board_modifier.py:98]: Getting MX37 footprint position: (152522500, 78964000)
[board_modifier.py:75]: Searching for optional C37 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C37 footprint position: (152522500, 78964000)
[board_modifier.py:75]: Searching for optional LED37 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED37 footprint position: (152522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX19
[board_modifier.py:98]: Getting MX19 footprint position: (219022500, 57000000)
[board_modifier.py:75]: Searching for optional C19 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C19 footprint position: (219022500, 57000000)
[board_modifier.py:75]: Searching for optional LED19 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED19 footprint position: (219022500, 57000000)
[key_placer.py:775]: Placing additional elements for MX70
[board_modifier.py:98]: Getting MX70 footprint position: (409782500, 97964000)
[board_modifier.py:75]: Searching for optional C70 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C70 footprint position: (409782500, 97964000)
[board_modifier.py:75]: Searching for optional LED70 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED70 footprint position: (409782500, 97964000)
[key_placer.py:775]: Placing additional elements for MX11
[board_modifier.py:98]: Getting MX11 footprint position: (38522500, 57000000)
[board_modifier.py:75]: Searching for optional C11 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C11 footprint position: (38522500, 57000000)
[board_modifier.py:75]: Searching for optional LED11 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED11 footprint position: (38522500, 57000000)
[key_placer.py:775]: Placing additional elements for MX44
[board_modifier.py:98]: Getting MX44 footprint position: (295022500, 78964000)
[board_modifier.py:75]: Searching for optional C44 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C44 footprint position: (295022500, 78964000)
[board_modifier.py:75]: Searching for optional LED44 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED44 footprint position: (295022500, 78964000)
[key_placer.py:775]: Placing additional elements for MX114
[board_modifier.py:98]: Getting MX114 footprint position: (328652500, 154964000)
[board_modifier.py:75]: Searching for optional C114 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C114 footprint position: (328652500, 154964000)
[board_modifier.py:75]: Searching for optional LED114 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED114 footprint position: (328652500, 154964000)
[key_placer.py:775]: Placing additional elements for MX24
[board_modifier.py:98]: Getting MX24 footprint position: (328652500, 57000000)
[board_modifier.py:75]: Searching for optional C24 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C24 footprint position: (328652500, 57000000)
[board_modifier.py:75]: Searching for optional LED24 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED24 footprint position: (328652500, 57000000)
[key_placer.py:775]: Placing additional elements for MX9
[board_modifier.py:98]: Getting MX9 footprint position: (334685000, 38000000)
[board_modifier.py:75]: Searching for optional C9 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C9 footprint position: (334685000, 38000000)
[board_modifier.py:75]: Searching for optional LED9 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED9 footprint position: (334685000, 38000000)
[key_placer.py:775]: Placing additional elements for MX35
[board_modifier.py:98]: Getting MX35 footprint position: (114522500, 78964000)
[board_modifier.py:75]: Searching for optional C35 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C35 footprint position: (114522500, 78964000)
[board_modifier.py:75]: Searching for optional LED35 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED35 footprint position: (114522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX32
[board_modifier.py:98]: Getting MX32 footprint position: (57522500, 78964000)
[board_modifier.py:75]: Searching for optional C32 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C32 footprint position: (57522500, 78964000)
[board_modifier.py:75]: Searching for optional LED32 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED32 footprint position: (57522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX26
[board_modifier.py:98]: Getting MX26 footprint position: (366652500, 57000000)
[board_modifier.py:75]: Searching for optional C26 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C26 footprint position: (366652500, 57000000)
[board_modifier.py:75]: Searching for optional LED26 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED26 footprint position: (366652500, 57000000)
[key_placer.py:775]: Placing additional elements for MX117
[board_modifier.py:98]: Getting MX117 footprint position: (400282500, 154964000)
[board_modifier.py:75]: Searching for optional C117 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C117 footprint position: (400282500, 154964000)
[board_modifier.py:75]: Searching for optional LED117 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED117 footprint position: (400282500, 154964000)
[key_placer.py:775]: Placing additional elements for MX58
[board_modifier.py:98]: Getting MX58 footprint position: (162022500, 97964000)
[board_modifier.py:75]: Searching for optional C58 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C58 footprint position: (162022500, 97964000)
[board_modifier.py:75]: Searching for optional LED58 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED58 footprint position: (162022500, 97964000)
[key_placer.py:775]: Placing additional elements for MX84
[board_modifier.py:98]: Getting MX84 footprint position: (261772500, 116964000)
[board_modifier.py:75]: Searching for optional C84 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C84 footprint position: (261772500, 116964000)
[board_modifier.py:75]: Searching for optional LED84 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED84 footprint position: (261772500, 116964000)
[key_placer.py:775]: Placing additional elements for MX64
[board_modifier.py:98]: Getting MX64 footprint position: (276022500, 97964000)
[board_modifier.py:75]: Searching for optional C64 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C64 footprint position: (276022500, 97964000)
[board_modifier.py:75]: Searching for optional LED64 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED64 footprint position: (276022500, 97964000)
[key_placer.py:775]: Placing additional elements for MX82
[board_modifier.py:98]: Getting MX82 footprint position: (223772500, 116964000)
[board_modifier.py:75]: Searching for optional C82 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C82 footprint position: (223772500, 116964000)
[board_modifier.py:75]: Searching for optional LED82 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED82 footprint position: (223772500, 116964000)
[key_placer.py:775]: Placing additional elements for MX1
[board_modifier.py:98]: Getting MX1 footprint position: (57000000, 38000000)
[board_modifier.py:75]: Searching for optional C1 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C1 footprint position: (57000000, 38000000)
[board_modifier.py:75]: Searching for optional LED1 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED1 footprint position: (57000000, 38000000)
[key_placer.py:775]: Placing additional elements for MX104
[board_modifier.py:98]: Getting MX104 footprint position: (428782500, 135964000)
[board_modifier.py:75]: Searching for optional C104 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C104 footprint position: (428782500, 135964000)
[board_modifier.py:75]: Searching for optional LED104 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED104 footprint position: (428782500, 135964000)
[key_placer.py:775]: Placing additional elements for MX42
[board_modifier.py:98]: Getting MX42 footprint position: (247522500, 78964000)
[board_modifier.py:75]: Searching for optional C42 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C42 footprint position: (247522500, 78964000)
[board_modifier.py:75]: Searching for optional LED42 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED42 footprint position: (247522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX60
[board_modifier.py:98]: Getting MX60 footprint position: (200022500, 97964000)
[board_modifier.py:75]: Searching for optional C60 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C60 footprint position: (200022500, 97964000)
[board_modifier.py:75]: Searching for optional LED60 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED60 footprint position: (200022500, 97964000)
[key_placer.py:775]: Placing additional elements for MX7
[board_modifier.py:98]: Getting MX7 footprint position: (298775000, 38000000)
[board_modifier.py:75]: Searching for optional C7 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C7 footprint position: (298775000, 38000000)
[board_modifier.py:75]: Searching for optional LED7 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED7 footprint position: (298775000, 38000000)
[key_placer.py:775]: Placing additional elements for MX30
[board_modifier.py:98]: Getting MX30 footprint position: (446215000, 57000000)
[board_modifier.py:75]: Searching for optional C30 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C30 footprint position: (446215000, 57000000)
[board_modifier.py:75]: Searching for optional LED30 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED30 footprint position: (446215000, 57000000)
[key_placer.py:775]: Placing additional elements for MX43
[board_modifier.py:98]: Getting MX43 footprint position: (266522500, 78964000)
[board_modifier.py:75]: Searching for optional C43 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C43 footprint position: (266522500, 78964000)
[board_modifier.py:75]: Searching for optional LED43 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED43 footprint position: (266522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX62
[board_modifier.py:98]: Getting MX62 footprint position: (238022500, 97964000)
[board_modifier.py:75]: Searching for optional C62 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C62 footprint position: (238022500, 97964000)
[board_modifier.py:75]: Searching for optional LED62 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED62 footprint position: (238022500, 97964000)
[key_placer.py:775]: Placing additional elements for MX51
[board_modifier.py:98]: Getting MX51 footprint position: (447782500, 78964000)
[board_modifier.py:75]: Searching for optional C51 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C51 footprint position: (447782500, 78964000)
[board_modifier.py:75]: Searching for optional LED51 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED51 footprint position: (447782500, 78964000)
[key_placer.py:775]: Placing additional elements for MX80
[board_modifier.py:98]: Getting MX80 footprint position: (185772500, 116964000)
[board_modifier.py:75]: Searching for optional C80 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C80 footprint position: (185772500, 116964000)
[board_modifier.py:75]: Searching for optional LED80 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED80 footprint position: (185772500, 116964000)
[key_placer.py:775]: Placing additional elements for MX76
[board_modifier.py:98]: Getting MX76 footprint position: (109772500, 116964000)
[board_modifier.py:75]: Searching for optional C76 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C76 footprint position: (109772500, 116964000)
[board_modifier.py:75]: Searching for optional LED76 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED76 footprint position: (109772500, 116964000)
[key_placer.py:775]: Placing additional elements for MX56
[board_modifier.py:98]: Getting MX56 footprint position: (124022500, 97964000)
[board_modifier.py:75]: Searching for optional C56 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C56 footprint position: (124022500, 97964000)
[board_modifier.py:75]: Searching for optional LED56 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED56 footprint position: (124022500, 97964000)
[key_placer.py:775]: Placing additional elements for MX115
[board_modifier.py:98]: Getting MX115 footprint position: (347652500, 154964000)
[board_modifier.py:75]: Searching for optional C115 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C115 footprint position: (347652500, 154964000)
[board_modifier.py:75]: Searching for optional LED115 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED115 footprint position: (347652500, 154964000)
[key_placer.py:775]: Placing additional elements for MX21
[board_modifier.py:98]: Getting MX21 footprint position: (266522500, 57000000)
[board_modifier.py:75]: Searching for optional C21 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C21 footprint position: (266522500, 57000000)
[board_modifier.py:75]: Searching for optional LED21 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED21 footprint position: (266522500, 57000000)
[key_placer.py:775]: Placing additional elements for MX116
[board_modifier.py:98]: Getting MX116 footprint position: (366652500, 154964000)
[board_modifier.py:75]: Searching for optional C116 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C116 footprint position: (366652500, 154964000)
[board_modifier.py:75]: Searching for optional LED116 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED116 footprint position: (366652500, 154964000)
[key_placer.py:775]: Placing additional elements for MX28
[board_modifier.py:98]: Getting MX28 footprint position: (410305000, 57000000)
[board_modifier.py:75]: Searching for optional C28 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C28 footprint position: (410305000, 57000000)
[board_modifier.py:75]: Searching for optional LED28 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED28 footprint position: (410305000, 57000000)
[key_placer.py:775]: Placing additional elements for MX31
[board_modifier.py:98]: Getting MX31 footprint position: (38522500, 78964000)
[board_modifier.py:75]: Searching for optional C31 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C31 footprint position: (38522500, 78964000)
[board_modifier.py:75]: Searching for optional LED31 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED31 footprint position: (38522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX71
[board_modifier.py:98]: Getting MX71 footprint position: (428782500, 97964000)
[board_modifier.py:75]: Searching for optional C71 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C71 footprint position: (428782500, 97964000)
[board_modifier.py:75]: Searching for optional LED71 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED71 footprint position: (428782500, 97964000)
[key_placer.py:775]: Placing additional elements for MX40
[board_modifier.py:98]: Getting MX40 footprint position: (209522500, 78964000)
[board_modifier.py:75]: Searching for optional C40 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C40 footprint position: (209522500, 78964000)
[board_modifier.py:75]: Searching for optional LED40 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED40 footprint position: (209522500, 78964000)
[key_placer.py:775]: Placing additional elements for MX18
[board_modifier.py:98]: Getting MX18 footprint position: (200022500, 57000000)
[board_modifier.py:75]: Searching for optional C18 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C18 footprint position: (200022500, 57000000)
[board_modifier.py:75]: Searching for optional LED18 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED18 footprint position: (200022500, 57000000)
[key_placer.py:775]: Placing additional elements for MX49
[board_modifier.py:98]: Getting MX49 footprint position: (409782500, 78964000)
[board_modifier.py:75]: Searching for optional C49 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C49 footprint position: (409782500, 78964000)
[board_modifier.py:75]: Searching for optional LED49 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED49 footprint position: (409782500, 78964000)
[key_placer.py:775]: Placing additional elements for MX112
[board_modifier.py:98]: Getting MX112 footprint position: (278397500, 154964000)
[board_modifier.py:75]: Searching for optional C112 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C112 footprint position: (278397500, 154964000)
[board_modifier.py:75]: Searching for optional LED112 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED112 footprint position: (278397500, 154964000)
[key_placer.py:775]: Placing additional elements for MX16
[board_modifier.py:98]: Getting MX16 footprint position: (162022500, 57000000)
[board_modifier.py:75]: Searching for optional C16 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C16 footprint position: (162022500, 57000000)
[board_modifier.py:75]: Searching for optional LED16 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting LED16 footprint position: (162022500, 57000000)
[key_placer.py:775]: Placing additional elements for MX47
[board_modifier.py:98]: Getting MX47 footprint position: (366652500, 78964000)
[board_modifier.py:75]: Searching for optional C47 footprint in D:\Projects\keyboard\ZMK-G915\redragon-k618-pro\zmk-k618.kicad_pcb
[board_modifier.py:85]: Setting C47 footprint position: (366652500, 78964000)
